Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
simple,course_8804,FPS Class 4 Copies Set,1,0,visible,FPS Class 4 Copies Set,FPS Class 4 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,11100.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23000/image_1024/FPS%20Class%204%20Copies%20Set?unique=2ad7ccc,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8805,FPS Class 5 Copies Set,1,0,visible,FPS Class 5 Copies Set,FPS Class 5 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,11300.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23001/image_1024/FPS%20Class%205%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8806,FPS Class 6 Copies Set,1,0,visible,FPS Class 6 Copies Set,FPS Class 6 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,9600.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23003/image_1024/FPS%20Class%206%20Copies%20Set?unique=af44f1d,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8807,FPS Class 8 Copies Set,1,0,visible,FPS Class 8 Copies Set,FPS Class 8 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,8900.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23004/image_1024/FPS%20Class%208%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8808,FPS Class 7 Copies Set,1,0,visible,FPS Class 7 Copies Set,FPS Class 7 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,8500.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23005/image_1024/FPS%20Class%207%20Copies%20Set?unique=fa26277,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8809,FPS Class 9 Copies Set,1,0,visible,FPS Class 9 Copies Set,FPS Class 9 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,11100.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23007/image_1024/FPS%20Class%209%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8810,FPS Class 10 Copies Set,1,0,visible,FPS Class 10 Copies Set,FPS Class 10 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,7200.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23009/image_1024/FPS%20Class%2010%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8811,FPS Class 11 Copies Set,1,0,visible,FPS Class 11 Copies Set,FPS Class 11 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,5400.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23010/image_1024/FPS%20Class%2011%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8812,FPS PG Copies Set,1,0,visible,FPS PG Copies Set,FPS PG Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,5500.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23011/image_1024/FPS%20PG%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8813,FPS Nursery Copies Set,1,0,visible,FPS Nursery Copies Set,FPS Nursery Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,7700.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23013/image_1024/FPS%20Nursery%20Copies%20Set?unique=e8e6c47,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8814,FPS KG Copies Set,1,0,visible,FPS KG Copies Set,FPS KG Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,10300.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23014/image_1024/FPS%20KG%20Copies%20Set?unique=318f0ab,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8815,FPS PG Book Set With Plastic Cover,1,0,visible,FPS PG Book Set With Plastic Cover,FPS PG Book Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,4235.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23053/image_1024/FPS%20PG%20Book%20Set%20With%20Plastic%20Cover?unique=55b25c4,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8816,FPS Nursery Books Set With Plastic Cover,1,0,visible,FPS Nursery Books Set With Plastic Cover,FPS Nursery Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,4235.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23054/image_1024/FPS%20Nursery%20Books%20Set%20With%20Plastic%20Cover?unique=55b25c4,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8817,FPS KG Books Set With Plastic Cover,1,0,visible,FPS KG Books Set With Plastic Cover,FPS KG Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,4410.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23055/image_1024/FPS%20KG%20Books%20Set%20With%20Plastic%20Cover?unique=55b25c4,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8818,Cambridge Primary Computing Learner's Book-5 - Low Price Edition,1,0,visible,Cambridge Primary Computing Learner's Book-5 - Low Price Edition,Cambridge Primary Computing Learner's Book-5 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1295.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23096/image_1024/%5B9781009309288%5D%20Cambridge%20Primary%20Computing%20Learner%27s%20Book-5%20-%20Low%20Price%20Edition?unique=defbb8d,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8819,Cambridge Primary Computing Learner's Book-4 - Low Price Edition,1,0,visible,Cambridge Primary Computing Learner's Book-4 - Low Price Edition,Cambridge Primary Computing Learner's Book-4 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1295.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/23097/image_1024/%5B9781009309257%5D%20Cambridge%20Primary%20Computing%20Learner%27s%20Book-4%20-%20Low%20Price%20Edition?unique=2734980,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8820,Cambridge Primary Computing Learner's Book-6 - Low Price Edition,1,0,visible,Cambridge Primary Computing Learner's Book-6 - Low Price Edition,Cambridge Primary Computing Learner's Book-6 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1495.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/31036/image_1024/%5B9781009320542%5D%20Cambridge%20Primary%20Computing%20Learner%27s%20Book-6%20-%20Low%20Price%20Edition?unique=44b08f4,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8821,Cambridge Lower Secondary Computing Book 7 - Low Price Edition,1,0,visible,Cambridge Lower Secondary Computing Book 7 - Low Price Edition,Cambridge Lower Secondary Computing Book 7 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1495.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/31037/image_1024/%5B9781009297059%5D%20Cambridge%20Lower%20Secondary%20Computing%20Book%207%20-%20Low%20Price%20Edition?unique=f8daa37,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8822,Cambridge Lower Secondary Computing Book 8 - Low Price Edition,1,0,visible,Cambridge Lower Secondary Computing Book 8 - Low Price Edition,Cambridge Lower Secondary Computing Book 8 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1495.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/31038/image_1024/%5B9781009309295%5D%20Cambridge%20Lower%20Secondary%20Computing%20Book%208%20-%20Low%20Price%20Edition?unique=bad341e,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_8823,FPS Class 9 Books Set With Plastic Cover,1,0,visible,FPS Class 9 Books Set With Plastic Cover,FPS Class 9 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,22062.0,School Books > Foundation Public School,https://www.tariqbookstore.com/web/image/product.product/31530/image_1024/FPS%20Class%209%20Books%20Set%20With%20Plastic%20Cover?unique=55b25c4,Publisher,Foundation Public School,1,1,,,,,,,,
simple,course_9374,Little Oxford Dictionary & Thesaurus 2E,1,0,visible,Little Oxford Dictionary & Thesaurus 2E,Little Oxford Dictionary & Thesaurus 2E. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1835.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5081/image_1024/%5B9780199534814%5D%20Little%20Oxford%20Dictionary%20%26%20Thesaurus%202E?unique=7f1c38e,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9375,Oxford Discover 2E 3 Sb With App Pack,1,0,visible,Oxford Discover 2E 3 Sb With App Pack,Oxford Discover 2E 3 Sb With App Pack. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1843.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5746/image_1024/%5B9780194053938%5D%20Oxford%20Discover%202E%203%20Sb%20With%20App%20Pack?unique=94c474c,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9376,Oxford Discover 2E 4 Sb With App Pack,1,0,visible,Oxford Discover 2E 4 Sb With App Pack,Oxford Discover 2E 4 Sb With App Pack. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1890.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5747/image_1024/%5B9780194053969%5D%20Oxford%20Discover%202E%204%20Sb%20With%20App%20Pack?unique=94c474c,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9377,Oxford Discover 2E 5 Sb With App Pack,1,0,visible,Oxford Discover 2E 5 Sb With App Pack,Oxford Discover 2E 5 Sb With App Pack. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,2017.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5759/image_1024/%5B9780194053990%5D%20Oxford%20Discover%202E%205%20Sb%20With%20App%20Pack?unique=94c474c,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9378,Oxford International Lower Secondary English Workbook 7,1,0,visible,Oxford International Lower Secondary English Workbook 7,Oxford International Lower Secondary English Workbook 7. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,980.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5812/image_1024/%5B9789697344475%20-%209789697344475%5D%20Oxford%20International%20Lower%20Secondary%20English%20Workbook%207?unique=9142703,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9379,Oxford International Lower Secondary English Workbook 6,1,0,visible,Oxford International Lower Secondary English Workbook 6,Oxford International Lower Secondary English Workbook 6. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,980.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/5814/image_1024/%5B9789697344468%5D%20Oxford%20International%20Lower%20Secondary%20English%20Workbook%206?unique=a8bb83b,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9394,Tuesdays with Morrie - Mitch Albom,1,0,visible,Tuesdays with Morrie - Mitch Albom,Tuesdays with Morrie - Mitch Albom. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,625.5,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/12497/image_1024/%5B9780751527377%5D%20Tuesdays%20with%20Morrie%20-%20Mitch%20Albom?unique=55cfad4,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9396,New Seconadry Schools Mathematics Book 8 - Scientific Publisher,1,0,visible,New Seconadry Schools Mathematics Book 8 - Scientific Publisher,New Seconadry Schools Mathematics Book 8 - Scientific Publisher. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,540.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/18214/image_1024/New%20Seconadry%20Schools%20Mathematics%20Book%208%20-%20Scientific%20Publisher?unique=091ba6d,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9403,Feroz Ul Lughat Urdu Jadeed,1,0,visible,Feroz Ul Lughat Urdu Jadeed,Feroz Ul Lughat Urdu Jadeed. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,995.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/19414/image_1024/%5B9799690005136%5D%20Feroz%20Ul%20Lughat%20Urdu%20Jadeed?unique=418f9d8,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9408,Habib Girls School Class 3 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 3 Books Set With Plastic Cover,Habib Girls School Class 3 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,7644.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22059/image_1024/Habib%20Girls%20School%20Class%203%20Books%20Set%20With%20Plastic%20Cover?unique=1a4443b,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9409,Habib Girls School Class 4 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 4 Books Set With Plastic Cover,Habib Girls School Class 4 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,8526.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22060/image_1024/Habib%20Girls%20School%20Class%204%20Books%20Set%20With%20Plastic%20Cover?unique=dce2b04,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9410,Habib Girls School Class 5 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 5 Books Set With Plastic Cover,Habib Girls School Class 5 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,7767.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22078/image_1024/Habib%20Girls%20School%20Class%205%20Books%20Set%20With%20Plastic%20Cover?unique=9cd3a54,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9411,Habib Girls School Class 6 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 6 Books Set With Plastic Cover,Habib Girls School Class 6 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,13322.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22086/image_1024/Habib%20Girls%20School%20Class%206%20Books%20Set%20With%20Plastic%20Cover?unique=c2b757d,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9412,Habib Girls School Class 7 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 7 Books Set With Plastic Cover,Habib Girls School Class 7 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,14232.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22087/image_1024/Habib%20Girls%20School%20Class%207%20Books%20Set%20With%20Plastic%20Cover?unique=f429fa8,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9413,Habib Girls School Class 8 Books Set With Plastic Cover,1,0,visible,Habib Girls School Class 8 Books Set With Plastic Cover,Habib Girls School Class 8 Books Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,11967.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22088/image_1024/Habib%20Girls%20School%20Class%208%20Books%20Set%20With%20Plastic%20Cover?unique=be9eaba,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9414,Habib Girls School Class 3 Copies Set,1,0,visible,Habib Girls School Class 3 Copies Set,Habib Girls School Class 3 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1547.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22540/image_1024/Habib%20Girls%20School%20Class%203%20Copies%20Set?unique=e0aab7f,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9415,Habib Girls School Class 4 Copies Set,1,0,visible,Habib Girls School Class 4 Copies Set,Habib Girls School Class 4 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1547.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22577/image_1024/Habib%20Girls%20School%20Class%204%20Copies%20Set?unique=c96d4ac,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9416,Habib Girls School Class 5 Copies Set,1,0,visible,Habib Girls School Class 5 Copies Set,Habib Girls School Class 5 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,2252.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22590/image_1024/Habib%20Girls%20School%20Class%205%20Copies%20Set?unique=1e342b8,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9417,Habib Girls School Class 6-7 Copies Set,1,0,visible,Habib Girls School Class 6-7 Copies Set,Habib Girls School Class 6-7 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,2475.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/22642/image_1024/Habib%20Girls%20School%20Class%206-7%20Copies%20Set?unique=315d0d4,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9422,Islamiat Lazmi Grade VI SNC,1,0,visible,Islamiat Lazmi Grade VI SNC,Islamiat Lazmi Grade VI SNC. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,645.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/31041/image_1024/%5B9789696772057%5D%20Islamiat%20Lazmi%20Grade%20VI%20SNC?unique=a3994fa,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9423,Habib Girls School Class 1 Complete Set With Plastic Cover,1,0,visible,Habib Girls School Class 1 Complete Set With Plastic Cover,Habib Girls School Class 1 Complete Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,3818.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/35620/image_1024/Habib%20Girls%20School%20Class%201%20Complete%20Set%20With%20Plastic%20Cover?unique=23ee1cd,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9424,Habib Girls School Class 2 Complete Set With Plastic Cover,1,0,visible,Habib Girls School Class 2 Complete Set With Plastic Cover,Habib Girls School Class 2 Complete Set With Plastic Cover. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,3818.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/35621/image_1024/Habib%20Girls%20School%20Class%202%20Complete%20Set%20With%20Plastic%20Cover?unique=6400551,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9425,Habib Girls School Class 8 Copies Set,1,0,visible,Habib Girls School Class 8 Copies Set,Habib Girls School Class 8 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,3520.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/35700/image_1024/Habib%20Girls%20School%20Class%208%20Copies%20Set?unique=e2a94bb,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9426,Habib Girls School Class 9-10 Copies Set,1,0,visible,Habib Girls School Class 9-10 Copies Set,Habib Girls School Class 9-10 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,4400.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/35701/image_1024/Habib%20Girls%20School%20Class%209-10%20Copies%20Set?unique=46a3440,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_9427,Habib Girls School Class 11-12 Copies Set,1,0,visible,Habib Girls School Class 11-12 Copies Set,Habib Girls School Class 11-12 Copies Set. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,4120.0,School Books > Habib Girls School,https://www.tariqbookstore.com/web/image/product.product/35702/image_1024/Habib%20Girls%20School%20Class%2011-12%20Copies%20Set?unique=e2a94bb,Publisher,Habib Girls School,1,1,,,,,,,,
simple,course_10109,World Watch History Skills Book 1 2Ed,1,0,visible,World Watch History Skills Book 1 2Ed,World Watch History Skills Book 1 2Ed. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,960.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/4799/image_1024/%5B9789697342587%5D%20World%20Watch%20History%20Skills%20Book%201%202Ed?unique=bf5453a,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10110,World Watch History Skills Book 2 2Ed,1,0,visible,World Watch History Skills Book 2 2Ed,World Watch History Skills Book 2 2Ed. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,960.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/4800/image_1024/%5B9789697342594%5D%20World%20Watch%20History%20Skills%20Book%202%202Ed?unique=e4bb899,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10122,Noper3: Great Expectations,1,0,visible,Noper3: Great Expectations,Noper3: Great Expectations. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1165.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/5451/image_1024/%5B9780190141110%5D%20Noper3:%20Great%20Expectations?unique=232ec1d,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10123,Noper5: Kidnapped,1,0,visible,Noper5: Kidnapped,Noper5: Kidnapped. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1165.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/5463/image_1024/%5B9780195455595%5D%20Noper5:%20Kidnapped?unique=e2a859c,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10124,New Oxf Playscript: Valley Of Fear Epz,1,0,visible,New Oxf Playscript: Valley Of Fear Epz,New Oxf Playscript: Valley Of Fear Epz. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,2290.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/5468/image_1024/%5B9780198396314%5D%20New%20Oxf%20Playscript:%20Valley%20Of%20Fear%20Epz?unique=41afd56,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10136,World Watch History Skills Book 3 2Ed,1,0,visible,World Watch History Skills Book 3 2Ed,World Watch History Skills Book 3 2Ed. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,960.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/6416/image_1024/%5B9789697342600%5D%20World%20Watch%20History%20Skills%20Book%203%202Ed?unique=b29ca18,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10138,Cambridge Primary English Learner's Book 2 - Low Price Edition,1,0,visible,Cambridge Primary English Learner's Book 2 - Low Price Edition,Cambridge Primary English Learner's Book 2 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1195.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/7359/image_1024/%5B9781108789882%5D%20Cambridge%20Primary%20English%20Learner%27s%20Book%202%20-%20Low%20Price%20Edition?unique=876cee1,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10140,Cambridge Primary English Learner's Workbook 2 - Low Price Edition,1,0,visible,Cambridge Primary English Learner's Workbook 2 - Low Price Edition,Cambridge Primary English Learner's Workbook 2 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,995.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/7361/image_1024/%5B9781108789943%5D%20Cambridge%20Primary%20English%20Learner%27s%20Workbook%202%20-%20Low%20Price%20Edition?unique=94e7252,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10143,Cambridge Primary English Learner's Book 1 - Low Price Edition,1,0,visible,Cambridge Primary English Learner's Book 1 - Low Price Edition,Cambridge Primary English Learner's Book 1 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1195.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/7364/image_1024/%5B9781108749879%5D%20Cambridge%20Primary%20English%20Learner%27s%20Book%201%20-%20Low%20Price%20Edition?unique=9bedcff,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10146,Cambridge Primary English Learner's Workbook 1 - Low Price Edition,1,0,visible,Cambridge Primary English Learner's Workbook 1 - Low Price Edition,Cambridge Primary English Learner's Workbook 1 - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,995.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/7367/image_1024/%5B9781108742719%5D%20Cambridge%20Primary%20English%20Learner%27s%20Workbook%201%20-%20Low%20Price%20Edition?unique=ef15d93,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10151,Cambridge Primary Science Learner'S Book 3 - Second Edition With Digital Access - Low Price Edition,1,0,visible,Cambridge Primary Science Learner'S Book 3 - Second Edition With Digital Access - Low Price Edition,Cambridge Primary Science Learner'S Book 3 - Second Edition With Digital Access - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1195.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/8064/image_1024/%5B9781108742764%5D%20Cambridge%20Primary%20Science%20Learner%27S%20Book%203%20-%20Second%20Edition%20With%20Digital%20Access%20-%20Low%20Price%20Edition?unique=2d754f2,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10152,Cambridge Primary Science Learner'S Book 4 - Second Edition With Digital Access - Low Price Edition,1,0,visible,Cambridge Primary Science Learner'S Book 4 - Second Edition With Digital Access - Low Price Edition,Cambridge Primary Science Learner'S Book 4 - Second Edition With Digital Access - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1195.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/8065/image_1024/%5B9781108742931%5D%20Cambridge%20Primary%20Science%20Learner%27S%20Book%204%20-%20Second%20Edition%20With%20Digital%20Access%20-%20Low%20Price%20Edition?unique=9319e8f,Publisher,Head Start School,1,1,,,,,,,,
simple,course_10153,Cambridge Primary Science Learner'S Book 5 - Second Edition With Digital Access - Low Price Edition,1,0,visible,Cambridge Primary Science Learner'S Book 5 - Second Edition With Digital Access - Low Price Edition,Cambridge Primary Science Learner'S Book 5 - Second Edition With Digital Access - Low Price Edition. Buy online at best price with fast delivery across Pakistan from Study Pack Store.,taxable,1,50,1195.0,School Books > Head Start School,https://www.tariqbookstore.com/web/image/product.product/8066/image_1024/%5B9781108742955%5D%20Cambridge%20Primary%20Science%20Learner%27S%20Book%205%20-%20Second%20Edition%20With%20Digital%20Access%20-%20Low%20Price%20Edition?unique=4ea21f8,Publisher,Head Start School,1,1,,,,,,,,
